LT,ITF09,ITF1330,ITF18,ITF21,RH09,RH1330,RH18,RH21,RHTR09,RHTR1330,RHTR18,RHTR21,T09,T1330,T18,T21,U09,U1330,U18,U21
2016-10-10,79.23719984453584,76.60899951500812,78.93721223124584,81.21700874284728,13.079066614845281,12.202999838336037,12.97907074374861,13.739002914282427,31.393213831723784,29.29042221396362,31.153197333905503,32.977235228176625,1.6,5.6,4.4,2.7,47.0,34.0,39.0,46.0
2016-10-11,81.74014554219059,77.27635106030286,75.15459206823073,78.79473155964314,13.913381847396863,12.425450353434284,11.718197356076903,12.931577186547713,33.39579071812235,29.82436219554685,28.126768228560973,31.03920025439338,0.7,5.2,3.2,-2.3,53.0,35.5,38.0,60.0
2016-10-12,76.88411774956734,71.63606331109926,71.34746362497837,74.95833242283004,12.294705916522444,10.545354437033087,10.449154541659457,11.652777474276684,29.510541019605824,25.311635495253054,25.080730341621834,27.969743235977063,-0.9,4.0,4.1,-2.0,52.0,32.5,32.0,53.0
2016-10-13,79.80618880064753,73.12791417591176,72.914481987226,77.55737214616931,13.268729600215842,11.042638058637252,10.971493995742005,12.519124048723102,31.848455083339033,26.50524751113759,26.33448297226805,30.049203801848613,-1.4,7.699999999999999,5.9,0.6,58.0,27.0,30.0,48.0
2016-10-14,86.69036057650563,86.66192025390515,89.62031789818982,90.85725506242686,16.690360576505626,16.66192025390514,19.620317898189832,20.857255062426873,40.06127302020872,31.0,33.0,37.0,-1.2,12.2,13.9,13.0,72.0,31.0,33.0,37.0
2016-10-15,91.41518131828258,93.55691961368399,91.34974952890138,89.74964030010545,21.415181318282574,23.556919613683984,21.34974952890137,19.749640300105455,51.402090544206196,55.0,50.0,47.40435225990127,4.0,8.45,8.4,6.2,66.0,55.0,50.0,53.0
2016-10-16,89.80253973576171,88.25243011042294,90.50430021425971,93.77782950910837,19.802539735761716,18.25243011042294,20.504300214259718,23.777829509108365,47.53132487530562,43.81065241725428,49.21573534654942,57.07307013685864,3.5,4.5,3.8,1.5,63.0,54.5,64.0,86.0
2016-10-17,90.43504924671048,90.05155690413227,74.4873933817996,77.13796834756525,20.43504924671047,20.05155690413227,11.495797793933201,12.379322782521749,49.04951473644413,48.12903184053768,27.592950547524435,29.713643843860226,-1.0,-0.2,2.9,-0.5,87.0,81.0,38.0,51.0
2016-10-18,85.14837339954741,90.47767032562393,90.63114015706945,88.10151725237257,15.148373399547399,20.477670325623944,20.631140157069453,18.101517252372574,36.36009658326935,49.1518165813289,49.52018470553579,43.44842170444837,-0.4,0.8,-1.2,-3.0,62.0,77.5,89.0,88.0
2016-10-19,69.86413590188779,68.05185763832658,67.75894631192864,68.85935113482873,9.864135901887792,8.051857638326586,7.758946311928629,8.859351134828728,23.676531112828982,19.32658468882455,18.62352015263603,21.26478232554619,-5.3,-0.65,-2.3,-4.3,56.0,33.5,36.0,47.0
