date,year,isoWeek,month,day,epi_week,epi_year,Count
2017-07-20,2017,29,7,4,29,2017,139
2017-07-21,2017,29,7,5,29,2017,100
2017-07-22,2017,29,7,6,29,2017,58
2017-07-23,2017,29,7,7,29,2017,59
2017-07-24,2017,30,7,1,30,2017,197
2017-07-25,2017,30,7,2,30,2017,140
2017-07-26,2017,30,7,3,30,2017,148
2017-07-27,2017,30,7,4,30,2017,119
2017-07-28,2017,30,7,5,30,2017,148
2017-07-29,2017,30,7,6,30,2017,80
2017-07-30,2017,30,7,7,30,2017,47
2017-07-31,2017,31,7,1,31,2017,229
2017-08-01,2017,31,8,2,31,2017,165
2017-08-02,2017,31,8,3,31,2017,150
2017-08-03,2017,31,8,4,31,2017,139
2017-08-04,2017,31,8,5,31,2017,157
2017-08-05,2017,31,8,6,31,2017,90
2017-08-06,2017,31,8,7,31,2017,64
2017-08-07,2017,32,8,1,32,2017,236
2017-08-08,2017,32,8,2,32,2017,165
2017-08-09,2017,32,8,3,32,2017,160
2017-08-10,2017,32,8,4,32,2017,100
2017-08-11,2017,32,8,5,32,2017,123
2017-08-12,2017,32,8,6,32,2017,92
2017-08-13,2017,32,8,7,32,2017,47
2017-08-14,2017,33,8,1,33,2017,191
2017-08-15,2017,33,8,2,33,2017,127
2017-08-16,2017,33,8,3,33,2017,140
2017-08-17,2017,33,8,4,33,2017,115
2017-08-18,2017,33,8,5,33,2017,117
2017-08-19,2017,33,8,6,33,2017,75
2017-08-20,2017,33,8,7,33,2017,71
2017-08-21,2017,34,8,1,34,2017,212
2017-08-22,2017,34,8,2,34,2017,119
2017-08-23,2017,34,8,3,34,2017,151
2017-08-24,2017,34,8,4,34,2017,150
2017-08-25,2017,34,8,5,34,2017,126
2017-08-26,2017,34,8,6,34,2017,94
2017-08-27,2017,34,8,7,34,2017,74
2017-08-28,2017,35,8,1,35,2017,234
2017-08-29,2017,35,8,2,35,2017,228
2017-08-30,2017,35,8,3,35,2017,164
2017-08-31,2017,35,8,4,35,2017,171
2017-09-01,2017,35,9,5,35,2017,103
2017-09-02,2017,35,9,6,35,2017,95
2017-09-03,2017,35,9,7,35,2017,76
2017-09-04,2017,36,9,1,36,2017,318
2017-09-05,2017,36,9,2,36,2017,213
2017-09-06,2017,36,9,3,36,2017,255
2017-09-07,2017,36,9,4,36,2017,274
2017-09-08,2017,36,9,5,36,2017,253
2017-09-09,2017,36,9,6,36,2017,163
2017-09-10,2017,36,9,7,36,2017,114
2017-09-11,2017,37,9,1,37,2017,453
2017-09-12,2017,37,9,2,37,2017,382
2017-09-13,2017,37,9,3,37,2017,401
2017-09-14,2017,37,9,4,37,2017,281
2017-09-15,2017,37,9,5,37,2017,325
2017-09-16,2017,37,9,6,37,2017,211
2017-09-17,2017,37,9,7,37,2017,92
2017-09-18,2017,38,9,1,38,2017,507
2017-09-19,2017,38,9,2,38,2017,462
2017-09-20,2017,38,9,3,38,2017,451
2017-09-21,2017,38,9,4,38,2017,419
2017-09-22,2017,38,9,5,38,2017,447
2017-09-23,2017,38,9,6,38,2017,174
2017-09-24,2017,38,9,7,38,2017,110
2017-09-25,2017,39,9,1,39,2017,557
2017-09-26,2017,39,9,2,39,2017,406
2017-09-27,2017,39,9,3,39,2017,384
2017-09-28,2017,39,9,4,39,2017,354
2017-09-29,2017,39,9,5,39,2017,373
2017-09-30,2017,39,9,6,39,2017,135
2017-10-01,2017,39,10,7,39,2017,104
2017-10-02,2017,40,10,1,40,2017,469
2017-10-03,2017,40,10,2,40,2017,502
2017-10-04,2017,40,10,3,40,2017,482
2017-10-05,2017,40,10,4,40,2017,478
2017-10-06,2017,40,10,5,40,2017,440
2017-10-07,2017,40,10,6,40,2017,277
2017-10-08,2017,40,10,7,40,2017,180
2017-10-09,2017,41,10,1,41,2017,642
2017-10-10,2017,41,10,2,41,2017,498
2017-10-11,2017,41,10,3,41,2017,443
2017-10-12,2017,41,10,4,41,2017,451
2017-10-13,2017,41,10,5,41,2017,381
2017-10-14,2017,41,10,6,41,2017,141
2017-10-15,2017,41,10,7,41,2017,145
2017-10-16,2017,42,10,1,42,2017,784
2017-10-17,2017,42,10,2,42,2017,543
2017-10-18,2017,42,10,3,42,2017,541
2017-10-19,2017,42,10,4,42,2017,478
2017-10-20,2017,42,10,5,42,2017,521
2017-10-21,2017,42,10,6,42,2017,230
2017-10-22,2017,42,10,7,42,2017,123
2017-10-23,2017,43,10,1,43,2017,910
2017-10-24,2017,43,10,2,43,2017,723
2017-10-25,2017,43,10,3,43,2017,549
2017-10-26,2017,43,10,4,43,2017,492
2017-10-27,2017,43,10,5,43,2017,459
2017-10-28,2017,43,10,6,43,2017,341
2017-10-29,2017,43,10,7,43,2017,263
2017-10-30,2017,44,10,1,44,2017,815
2017-10-31,2017,44,10,2,44,2017,634
2017-11-01,2017,44,11,3,44,2017,531
2017-11-02,2017,44,11,4,44,2017,528
2017-11-03,2017,44,11,5,44,2017,457
2017-11-04,2017,44,11,6,44,2017,357
2017-11-05,2017,44,11,7,44,2017,357
2017-11-06,2017,45,11,1,45,2017,272
2017-11-07,2017,45,11,2,45,2017,866
2017-11-08,2017,45,11,3,45,2017,737
2017-11-09,2017,45,11,4,45,2017,562
2017-11-10,2017,45,11,5,45,2017,500
2017-11-11,2017,45,11,6,45,2017,231
2017-11-12,2017,45,11,7,45,2017,134
2017-11-13,2017,46,11,1,46,2017,883
2017-11-14,2017,46,11,2,46,2017,734
2017-11-15,2017,46,11,3,46,2017,602
2017-11-16,2017,46,11,4,46,2017,534
2017-11-17,2017,46,11,5,46,2017,527
2017-11-18,2017,46,11,6,46,2017,292
2017-11-19,2017,46,11,7,46,2017,148
2017-11-20,2017,47,11,1,47,2017,843
2017-11-21,2017,47,11,2,47,2017,653
2017-11-22,2017,47,11,3,47,2017,650
2017-11-23,2017,47,11,4,47,2017,577
2017-11-24,2017,47,11,5,47,2017,520
2017-11-25,2017,47,11,6,47,2017,227
2017-11-26,2017,47,11,7,47,2017,142
2017-11-27,2017,48,11,1,48,2017,905
2017-11-28,2017,48,11,2,48,2017,750
2017-11-29,2017,48,11,3,48,2017,712
2017-11-30,2017,48,11,4,48,2017,587
2017-12-01,2017,48,12,5,48,2017,524
2017-12-02,2017,48,12,6,48,2017,287
2017-12-03,2017,48,12,7,48,2017,167
2017-12-04,2017,49,12,1,49,2017,952
2017-12-05,2017,49,12,2,49,2017,597
2017-12-06,2017,49,12,3,49,2017,579
2017-12-07,2017,49,12,4,49,2017,692
2017-12-08,2017,49,12,5,49,2017,460
2017-12-09,2017,49,12,6,49,2017,242
2017-12-10,2017,49,12,7,49,2017,183
2017-12-11,2017,50,12,1,50,2017,854
2017-12-12,2017,50,12,2,50,2017,585
2017-12-13,2017,50,12,3,50,2017,550
2017-12-14,2017,50,12,4,50,2017,469
2017-12-15,2017,50,12,5,50,2017,503
2017-12-16,2017,50,12,6,50,2017,204
2017-12-17,2017,50,12,7,50,2017,124
2017-12-18,2017,51,12,1,51,2017,686
2017-12-19,2017,51,12,2,51,2017,547
2017-12-20,2017,51,12,3,51,2017,439
2017-12-21,2017,51,12,4,51,2017,NA
2017-12-22,2017,51,12,5,51,2017,NA
2017-12-23,2017,51,12,6,51,2017,NA
2017-12-24,2017,51,12,7,51,2017,NA
2017-12-25,2017,52,12,1,52,2017,NA
2017-12-26,2017,52,12,2,52,2017,NA
2017-12-27,2017,52,12,3,52,2017,NA
2017-12-28,2017,52,12,4,52,2017,NA
2017-12-29,2017,52,12,5,52,2017,NA
2017-12-30,2017,52,12,6,52,2017,NA
2017-12-31,2017,52,12,7,52,2017,NA
2018-01-01,2018,1,1,1,1,2018,NA
2018-01-02,2018,1,1,2,1,2018,NA
2018-01-03,2018,1,1,3,1,2018,NA
2018-01-04,2018,1,1,4,1,2018,NA
2018-01-05,2018,1,1,5,1,2018,NA
2018-01-06,2018,1,1,6,1,2018,NA
2018-01-07,2018,1,1,7,1,2018,NA
2018-01-08,2018,2,1,1,2,2018,NA
2018-01-09,2018,2,1,2,2,2018,NA
2018-01-10,2018,2,1,3,2,2018,NA
2018-01-11,2018,2,1,4,2,2018,NA
2018-01-12,2018,2,1,5,2,2018,NA
2018-01-13,2018,2,1,6,2,2018,NA
2018-01-14,2018,2,1,7,2,2018,NA
2018-01-15,2018,3,1,1,3,2018,NA
2018-01-16,2018,3,1,2,3,2018,NA
2018-01-17,2018,3,1,3,3,2018,NA
2018-01-18,2018,3,1,4,3,2018,NA
2018-01-19,2018,3,1,5,3,2018,NA
2018-01-20,2018,3,1,6,3,2018,NA
2018-01-21,2018,3,1,7,3,2018,NA
2018-01-22,2018,4,1,1,4,2018,NA
2018-01-23,2018,4,1,2,4,2018,NA
2018-01-24,2018,4,1,3,4,2018,NA
2018-01-25,2018,4,1,4,4,2018,NA
2018-01-26,2018,4,1,5,4,2018,NA
2018-01-27,2018,4,1,6,4,2018,NA
2018-01-28,2018,4,1,7,4,2018,NA
2018-01-29,2018,5,1,1,5,2018,NA
2018-01-30,2018,5,1,2,5,2018,NA
2018-01-31,2018,5,1,3,5,2018,NA
2018-02-01,2018,5,2,4,5,2018,NA
2018-02-02,2018,5,2,5,5,2018,NA
2018-02-03,2018,5,2,6,5,2018,NA
2018-02-04,2018,5,2,7,5,2018,NA
2018-02-05,2018,6,2,1,6,2018,NA
2018-02-06,2018,6,2,2,6,2018,NA
2018-02-07,2018,6,2,3,6,2018,NA
2018-02-08,2018,6,2,4,6,2018,NA
2018-02-09,2018,6,2,5,6,2018,NA
2018-02-10,2018,6,2,6,6,2018,NA
2018-02-11,2018,6,2,7,6,2018,NA
2018-02-12,2018,7,2,1,7,2018,NA
2018-02-13,2018,7,2,2,7,2018,NA
2018-02-14,2018,7,2,3,7,2018,NA
2018-02-15,2018,7,2,4,7,2018,NA
2018-02-16,2018,7,2,5,7,2018,NA
2018-02-17,2018,7,2,6,7,2018,NA
2018-02-18,2018,7,2,7,7,2018,NA
2018-02-19,2018,8,2,1,8,2018,NA
2018-02-20,2018,8,2,2,8,2018,NA
2018-02-21,2018,8,2,3,8,2018,NA
2018-02-22,2018,8,2,4,8,2018,NA
2018-02-23,2018,8,2,5,8,2018,NA
2018-02-24,2018,8,2,6,8,2018,NA
2018-02-25,2018,8,2,7,8,2018,NA
2018-02-26,2018,9,2,1,9,2018,NA
2018-02-27,2018,9,2,2,9,2018,NA
2018-02-28,2018,9,2,3,9,2018,NA
2018-03-01,2018,9,3,4,9,2018,NA
2018-03-02,2018,9,3,5,9,2018,NA
2018-03-03,2018,9,3,6,9,2018,NA
2018-03-04,2018,9,3,7,9,2018,NA
2018-03-05,2018,10,3,1,10,2018,NA
2018-03-06,2018,10,3,2,10,2018,NA
2018-03-07,2018,10,3,3,10,2018,NA
2018-03-08,2018,10,3,4,10,2018,NA
2018-03-09,2018,10,3,5,10,2018,NA
2018-03-10,2018,10,3,6,10,2018,NA
2018-03-11,2018,10,3,7,10,2018,NA
2018-03-12,2018,11,3,1,11,2018,NA
2018-03-13,2018,11,3,2,11,2018,NA
2018-03-14,2018,11,3,3,11,2018,NA
2018-03-15,2018,11,3,4,11,2018,NA
2018-03-16,2018,11,3,5,11,2018,NA
2018-03-17,2018,11,3,6,11,2018,NA
2018-03-18,2018,11,3,7,11,2018,NA
2018-03-19,2018,12,3,1,12,2018,NA
2018-03-20,2018,12,3,2,12,2018,NA
2018-03-21,2018,12,3,3,12,2018,NA
2018-03-22,2018,12,3,4,12,2018,NA
2018-03-23,2018,12,3,5,12,2018,NA
2018-03-24,2018,12,3,6,12,2018,NA
2018-03-25,2018,12,3,7,12,2018,NA
2018-03-26,2018,13,3,1,13,2018,NA
2018-03-27,2018,13,3,2,13,2018,NA
2018-03-28,2018,13,3,3,13,2018,NA
2018-03-29,2018,13,3,4,13,2018,NA
2018-03-30,2018,13,3,5,13,2018,NA
2018-03-31,2018,13,3,6,13,2018,NA
2018-04-01,2018,13,4,7,13,2018,NA
