date,year,isoWeek,month,day,epi_week,epi_year,meanTemp,count
2008-02-22,2008,8,2,5,8,2008,-12.65,252
2008-02-23,2008,8,2,6,8,2008,-11.8999999999999,252
2008-02-24,2008,8,2,7,8,2008,-12.2714285714285,252
2008-02-25,2008,9,2,1,9,2008,-10.9624999999999,223.857142857142
2008-02-26,2008,9,2,2,9,2008,-9.2375,223.857142857142
2008-02-27,2008,9,2,3,9,2008,-5.3,223.857142857142
2008-02-28,2008,9,2,4,9,2008,-4.5125,223.857142857142
2008-02-29,2008,9,2,5,9,2008,-7.24999999999999,223.857142857142
2008-03-01,2008,9,3,6,9,2008,-6.15,223.857142857142
2008-03-02,2008,9,3,7,9,2008,-4.425,223.857142857142
2008-03-03,2008,10,3,1,10,2008,-3.59999999999999,223.428571428571
2008-03-04,2008,10,3,2,10,2008,-4.0625,223.428571428571
2008-03-05,2008,10,3,3,10,2008,-5.5375,223.428571428571
2008-03-06,2008,10,3,4,10,2008,-3.6375,223.428571428571
2008-03-07,2008,10,3,5,10,2008,-1.59999999999999,223.428571428571
2008-03-08,2008,10,3,6,10,2008,3.3125,223.428571428571
2008-03-09,2008,10,3,7,10,2008,5.15,223.428571428571
2008-03-10,2008,11,3,1,11,2008,-0.0500000000000001,160.285714285714
2008-03-11,2008,11,3,2,11,2008,0.325,160.285714285714
2008-03-12,2008,11,3,3,11,2008,1.125,160.285714285714
2008-03-13,2008,11,3,4,11,2008,0.4125,160.285714285714
2008-03-14,2008,11,3,5,11,2008,-0.914285714285714,160.285714285714
2008-03-15,2008,11,3,6,11,2008,0.162499999999999,160.285714285714
2008-03-16,2008,11,3,7,11,2008,-0.5,160.285714285714
2008-03-17,2008,12,3,1,12,2008,-0.0857142857142859,189
2008-03-18,2008,12,3,2,12,2008,0.0374999999999998,189
2008-03-19,2008,12,3,3,12,2008,-5.85,189
2008-03-20,2008,12,3,4,12,2008,-6.8125,189
2008-03-21,2008,12,3,5,12,2008,-4.8125,189
2008-03-22,2008,12,3,6,12,2008,-1.17499999999999,189
2008-03-23,2008,12,3,7,12,2008,0.337499999999999,189
2008-03-24,2008,13,3,1,13,2008,0.4875,175
2008-03-25,2008,13,3,2,13,2008,0.3625,175
2008-03-26,2008,13,3,3,13,2008,2.2375,175
2008-03-27,2008,13,3,4,13,2008,2.525,175
2008-03-28,2008,13,3,5,13,2008,2.84285714285714,175
2008-03-29,2008,13,3,6,13,2008,4.7625,175
2008-03-30,2008,13,3,7,13,2008,5.94999999999999,175
2008-03-31,2008,14,3,1,14,2008,5.875,162.714285714285
2008-04-01,2008,14,4,2,14,2008,6.14999999999999,162.714285714285
2008-04-02,2008,14,4,3,14,2008,5.45,162.714285714285
2008-04-03,2008,14,4,4,14,2008,3.7875,162.714285714285
2008-04-04,2008,14,4,5,14,2008,6.0625,162.714285714285
2008-04-05,2008,14,4,6,14,2008,6.3375,162.714285714285
2008-04-06,2008,14,4,7,14,2008,8.225,162.714285714285
2008-04-07,2008,15,4,1,15,2008,8.975,163.857142857142
2008-04-08,2008,15,4,2,15,2008,3.9875,163.857142857142
2008-04-09,2008,15,4,3,15,2008,-0.9125,163.857142857142
2008-04-10,2008,15,4,4,15,2008,-1.2375,163.857142857142
2008-04-11,2008,15,4,5,15,2008,0.142857142857143,163.857142857142
2008-04-12,2008,15,4,6,15,2008,3.3125,163.857142857142
2008-04-13,2008,15,4,7,15,2008,10.875,163.857142857142
2008-04-14,2008,16,4,1,16,2008,4.05,153.714285714285
2008-04-15,2008,16,4,2,16,2008,4.05,153.714285714285
2008-04-16,2008,16,4,3,16,2008,4.375,153.714285714285
2008-04-17,2008,16,4,4,16,2008,11.8375,153.714285714285
2008-04-18,2008,16,4,5,16,2008,14.85,153.714285714285
2008-04-19,2008,16,4,6,16,2008,17.5499999999999,153.714285714285
2008-04-20,2008,16,4,7,16,2008,17.2625,153.714285714285
2008-04-21,2008,17,4,1,17,2008,11.05,142.714285714285
2008-04-22,2008,17,4,2,17,2008,6.39999999999999,142.714285714285
2008-04-23,2008,17,4,3,17,2008,5.4625,142.714285714285
2008-04-24,2008,17,4,4,17,2008,1.54999999999999,142.714285714285
2008-04-25,2008,17,4,5,17,2008,0.8875,142.714285714285
2008-04-26,2008,17,4,6,17,2008,2.9125,142.714285714285
2008-04-27,2008,17,4,7,17,2008,6.0125,142.714285714285
2008-04-28,2008,18,4,1,18,2008,8.21249999999999,144.142857142857
2008-04-29,2008,18,4,2,18,2008,8.425,144.142857142857
2008-04-30,2008,18,4,3,18,2008,8.64285714285714,144.142857142857
2008-05-01,2008,18,5,4,18,2008,9.54285714285714,144.142857142857
2008-05-02,2008,18,5,5,18,2008,9.375,144.142857142857
2008-05-03,2008,18,5,6,18,2008,10.475,144.142857142857
2008-05-04,2008,18,5,7,18,2008,8.27142857142857,144.142857142857
2008-05-05,2008,19,5,1,19,2008,6.5375,130.142857142857
2008-05-06,2008,19,5,2,19,2008,4.8,130.142857142857
2008-05-07,2008,19,5,3,19,2008,10.9666666666666,130.142857142857
2008-05-08,2008,19,5,4,19,2008,7.0125,130.142857142857
2008-05-09,2008,19,5,5,19,2008,9.95,130.142857142857
2008-05-10,2008,19,5,6,19,2008,11.3,130.142857142857
2008-05-11,2008,19,5,7,19,2008,14.375,130.142857142857
2008-05-12,2008,20,5,1,20,2008,15.2714285714285,108
2008-05-13,2008,20,5,2,20,2008,15.35,108
2008-05-14,2008,20,5,3,20,2008,17.5,108
2008-05-15,2008,20,5,4,20,2008,18.65,108
2008-05-16,2008,20,5,5,20,2008,18.7375,108
2008-05-17,2008,20,5,6,20,2008,13.2,108
2008-05-18,2008,20,5,7,20,2008,12.375,108
2008-05-19,2008,21,5,1,21,2008,14.15,128.571428571428
2008-05-20,2008,21,5,2,21,2008,14.8714285714285,128.571428571428
2008-05-21,2008,21,5,3,21,2008,15.325,128.571428571428
2008-05-22,2008,21,5,4,21,2008,16.7999999999999,128.571428571428
2008-05-23,2008,21,5,5,21,2008,16.4875,128.571428571428
2008-05-24,2008,21,5,6,21,2008,14.5875,128.571428571428
2008-05-25,2008,21,5,7,21,2008,14.8,128.571428571428
2008-05-26,2008,22,5,1,22,2008,14.3875,121
2008-05-27,2008,22,5,2,22,2008,10.5,121
2008-05-28,2008,22,5,3,22,2008,10.0499999999999,121
2008-05-29,2008,22,5,4,22,2008,10.4249999999999,121
2008-05-30,2008,22,5,5,22,2008,10.1625,121
2008-05-31,2008,22,5,6,22,2008,12.1428571428571,121
2008-06-01,2008,22,6,7,22,2008,17.85,121
2008-06-02,2008,23,6,1,23,2008,16.6249999999999,92.5714285714285
2008-06-03,2008,23,6,2,23,2008,17.8375,92.5714285714285
2008-06-04,2008,23,6,3,23,2008,18.125,92.5714285714285
2008-06-05,2008,23,6,4,23,2008,18.8571428571428,92.5714285714285
2008-06-06,2008,23,6,5,23,2008,19.0374999999999,92.5714285714285
2008-06-07,2008,23,6,6,23,2008,21.6714285714285,92.5714285714285
2008-06-08,2008,23,6,7,23,2008,21.6625,92.5714285714285
2008-06-09,2008,24,6,1,24,2008,18.3375,113.142857142857
2008-06-10,2008,24,6,2,24,2008,17.55,113.142857142857
2008-06-11,2008,24,6,3,24,2008,20.3125,113.142857142857
2008-06-12,2008,24,6,4,24,2008,24.5999999999999,113.142857142857
2008-06-13,2008,24,6,5,24,2008,21.0374999999999,113.142857142857
2008-06-14,2008,24,6,6,24,2008,22.225,113.142857142857
2008-06-15,2008,24,6,7,24,2008,25.1375,113.142857142857
2008-06-16,2008,25,6,1,25,2008,26.1375,81.1428571428571
2008-06-17,2008,25,6,2,25,2008,27.1625,81.1428571428571
2008-06-18,2008,25,6,3,25,2008,26.7374999999999,81.1428571428571
2008-06-19,2008,25,6,4,25,2008,20.875,81.1428571428571
2008-06-20,2008,25,6,5,25,2008,20.8124999999999,81.1428571428571
2008-06-21,2008,25,6,6,25,2008,21.6749999999999,81.1428571428571
2008-06-22,2008,25,6,7,25,2008,20.8142857142857,81.1428571428571
2008-06-23,2008,26,6,1,26,2008,22.8428571428571,74.4285714285714
2008-06-24,2008,26,6,2,26,2008,26,74.4285714285714
2008-06-25,2008,26,6,3,26,2008,26.0749999999999,74.4285714285714
2008-06-26,2008,26,6,4,26,2008,26.825,74.4285714285714
2008-06-27,2008,26,6,5,26,2008,22.4749999999999,74.4285714285714
2008-06-28,2008,26,6,6,26,2008,21.6571428571428,74.4285714285714
2008-06-29,2008,26,6,7,26,2008,24.55,74.4285714285714
2008-06-30,2008,27,6,1,27,2008,25.8375,67.1428571428571
2008-07-01,2008,27,7,2,27,2008,24.0125,67.1428571428571
2008-07-02,2008,27,7,3,27,2008,22.5999999999999,67.1428571428571
2008-07-03,2008,27,7,4,27,2008,21.65,67.1428571428571
2008-07-04,2008,27,7,5,27,2008,22.6749999999999,67.1428571428571
2008-07-05,2008,27,7,6,27,2008,23.4142857142857,67.1428571428571
2008-07-06,2008,27,7,7,27,2008,18.4125,67.1428571428571
2008-07-07,2008,28,7,1,28,2008,19.5375,58.5714285714285
2008-07-08,2008,28,7,2,28,2008,21.2142857142857,58.5714285714285
2008-07-09,2008,28,7,3,28,2008,21.05,58.5714285714285
2008-07-10,2008,28,7,4,28,2008,24.5571428571428,58.5714285714285
2008-07-11,2008,28,7,5,28,2008,25.6857142857142,58.5714285714285
2008-07-12,2008,28,7,6,28,2008,25.7375,58.5714285714285
2008-07-13,2008,28,7,7,28,2008,23.4749999999999,58.5714285714285
2008-07-14,2008,29,7,1,29,2008,23.3,57.1428571428571
2008-07-15,2008,29,7,2,29,2008,24.5625,57.1428571428571
2008-07-16,2008,29,7,3,29,2008,21.9375,57.1428571428571
2008-07-17,2008,29,7,4,29,2008,20.425,57.1428571428571
2008-07-18,2008,29,7,5,29,2008,21.4625,57.1428571428571
2008-07-19,2008,29,7,6,29,2008,19.4,57.1428571428571
2008-07-20,2008,29,7,7,29,2008,21.5125,57.1428571428571
2008-07-21,2008,30,7,1,30,2008,24.1625,77.4285714285714
2008-07-22,2008,30,7,2,30,2008,23.3125,77.4285714285714
2008-07-23,2008,30,7,3,30,2008,23.7125,77.4285714285714
2008-07-24,2008,30,7,4,30,2008,24.75,77.4285714285714
2008-07-25,2008,30,7,5,30,2008,25.9,77.4285714285714
2008-07-26,2008,30,7,6,30,2008,27.45,77.4285714285714
2008-07-27,2008,30,7,7,30,2008,25.7999999999999,77.4285714285714
2008-07-28,2008,31,7,1,31,2008,25.0125,87.7142857142857
2008-07-29,2008,31,7,2,31,2008,23.4375,87.7142857142857
2008-07-30,2008,31,7,3,31,2008,21.675,87.7142857142857
2008-07-31,2008,31,7,4,31,2008,27.64,87.7142857142857
2008-08-01,2008,31,8,5,31,2008,21.525,87.7142857142857
2008-08-02,2008,31,8,6,31,2008,18.9999999999999,87.7142857142857
2008-08-03,2008,31,8,7,31,2008,21.95,87.7142857142857
2008-08-04,2008,32,8,1,32,2008,24.2249999999999,81.1428571428571
2008-08-05,2008,32,8,2,32,2008,24.78,81.1428571428571
2008-08-06,2008,32,8,3,32,2008,23.6571428571428,81.1428571428571
2008-08-07,2008,32,8,4,32,2008,19.9,81.1428571428571
2008-08-08,2008,32,8,5,32,2008,22.68,81.1428571428571
2008-08-09,2008,32,8,6,32,2008,21.9125,81.1428571428571
2008-08-10,2008,32,8,7,32,2008,22.1125,81.1428571428571
2008-08-11,2008,33,8,1,33,2008,20.0285714285714,77.1428571428571
2008-08-12,2008,33,8,2,33,2008,20.266666666666602,77.1428571428571
2008-08-13,2008,33,8,3,33,2008,19.3857142857142,77.1428571428571
2008-08-14,2008,33,8,4,33,2008,20.3428571428571,77.1428571428571
2008-08-15,2008,33,8,5,33,2008,21.125,77.1428571428571
2008-08-16,2008,33,8,6,33,2008,21.8624999999999,77.1428571428571
2008-08-17,2008,33,8,7,33,2008,19.3624999999999,77.1428571428571
2008-08-18,2008,34,8,1,34,2008,20.95,90.7142857142857
2008-08-19,2008,34,8,2,34,2008,21.05,90.7142857142857
2008-08-20,2008,34,8,3,34,2008,22.7875,90.7142857142857
2008-08-21,2008,34,8,4,34,2008,22.4874999999999,90.7142857142857
2008-08-22,2008,34,8,5,34,2008,20.6124999999999,90.7142857142857
2008-08-23,2008,34,8,6,34,2008,18.0571428571428,90.7142857142857
2008-08-24,2008,34,8,7,34,2008,18.6625,90.7142857142857
2008-08-25,2008,35,8,1,35,2008,20.9,83.7142857142857
2008-08-26,2008,35,8,2,35,2008,20.9375,83.7142857142857
2008-08-27,2008,35,8,3,35,2008,20.325,83.7142857142857
2008-08-28,2008,35,8,4,35,2008,19.5625,83.7142857142857
2008-08-29,2008,35,8,5,35,2008,19.9375,83.7142857142857
2008-08-30,2008,35,8,6,35,2008,19.8125,83.7142857142857
2008-08-31,2008,35,8,7,35,2008,18.8375,83.7142857142857
2008-09-01,2008,36,9,1,36,2008,17.3499999999999,86.1428571428571
2008-09-02,2008,36,9,2,36,2008,16.7625,86.1428571428571
2008-09-03,2008,36,9,3,36,2008,15.7875,86.1428571428571
2008-09-04,2008,36,9,4,36,2008,17.3125,86.1428571428571
2008-09-05,2008,36,9,5,36,2008,18.0999999999999,86.1428571428571
2008-09-06,2008,36,9,6,36,2008,17.225,86.1428571428571
2008-09-07,2008,36,9,7,36,2008,15.2625,86.1428571428571
2008-09-08,2008,37,9,1,37,2008,14.5875,134.857142857142
2008-09-09,2008,37,9,2,37,2008,13.4,134.857142857142
2008-09-10,2008,37,9,3,37,2008,14.8875,134.857142857142
2008-09-11,2008,37,9,4,37,2008,13.7374999999999,134.857142857142
2008-09-12,2008,37,9,5,37,2008,12.4875,134.857142857142
2008-09-13,2008,37,9,6,37,2008,14.1,134.857142857142
2008-09-14,2008,37,9,7,37,2008,15.35,134.857142857142
2008-09-15,2008,38,9,1,38,2008,13.3999999999999,181.142857142857
2008-09-16,2008,38,9,2,38,2008,10.85,181.142857142857
2008-09-17,2008,38,9,3,38,2008,12.35,181.142857142857
2008-09-18,2008,38,9,4,38,2008,9.375,181.142857142857
2008-09-19,2008,38,9,5,38,2008,13.875,181.142857142857
2008-09-20,2008,38,9,6,38,2008,15.2833333333333,181.142857142857
2008-09-21,2008,38,9,7,38,2008,10.133333333333301,181.142857142857
2008-09-22,2008,39,9,1,39,2008,9.3875,232.285714285714
2008-09-23,2008,39,9,2,39,2008,7.82499999999999,232.285714285714
2008-09-24,2008,39,9,3,39,2008,8.275,232.285714285714
2008-09-25,2008,39,9,4,39,2008,6.02499999999999,232.285714285714
2008-09-26,2008,39,9,5,39,2008,6.2,232.285714285714
2008-09-27,2008,39,9,6,39,2008,8.52857142857142,232.285714285714
2008-09-28,2008,39,9,7,39,2008,9.0375,232.285714285714
2008-09-29,2008,40,9,1,40,2008,7.675,223.857142857142
2008-09-30,2008,40,9,2,40,2008,8.0125,223.857142857142
2008-10-01,2008,40,10,3,40,2008,7.725,223.857142857142
2008-10-02,2008,40,10,4,40,2008,9.025,223.857142857142
2008-10-03,2008,40,10,5,40,2008,7.95,223.857142857142
2008-10-04,2008,40,10,6,40,2008,7.65,223.857142857142
2008-10-05,2008,40,10,7,40,2008,6.3625,223.857142857142
2008-10-06,2008,41,10,1,41,2008,6.4375,214.857142857142
2008-10-07,2008,41,10,2,41,2008,6.075,214.857142857142
2008-10-08,2008,41,10,3,41,2008,7.225,214.857142857142
2008-10-09,2008,41,10,4,41,2008,8.0875,214.857142857142
2008-10-10,2008,41,10,5,41,2008,6.175,214.857142857142
2008-10-11,2008,41,10,6,41,2008,6.9375,214.857142857142
2008-10-12,2008,41,10,7,41,2008,7.7125,214.857142857142
2008-10-13,2008,42,10,1,42,2008,7.3,192.428571428571
2008-10-14,2008,42,10,2,42,2008,2.8375,192.428571428571
2008-10-15,2008,42,10,3,42,2008,1.575,192.428571428571
2008-10-16,2008,42,10,4,42,2008,2.68749999999999,192.428571428571
2008-10-17,2008,42,10,5,42,2008,4.5125,192.428571428571
2008-10-18,2008,42,10,6,42,2008,2.4125,192.428571428571
2008-10-19,2008,42,10,7,42,2008,5.12857142857142,192.428571428571
2008-10-20,2008,43,10,1,43,2008,6.21249999999999,169.714285714285
2008-10-21,2008,43,10,2,43,2008,6.55,169.714285714285
2008-10-22,2008,43,10,3,43,2008,5.1875,169.714285714285
2008-10-23,2008,43,10,4,43,2008,8.075,169.714285714285
2008-10-24,2008,43,10,5,43,2008,4.8875,169.714285714285
2008-10-25,2008,43,10,6,43,2008,-1.09999999999999,169.714285714285
2008-10-26,2008,43,10,7,43,2008,-0.1375,169.714285714285
2008-10-27,2008,44,10,1,44,2008,1.3875,156.714285714285
2008-10-28,2008,44,10,2,44,2008,1.1,156.714285714285
2008-10-29,2008,44,10,3,44,2008,0.4625,156.714285714285
2008-10-30,2008,44,10,4,44,2008,-1.6875,156.714285714285
2008-10-31,2008,44,10,5,44,2008,-0.312499999999999,156.714285714285
2008-11-01,2008,44,11,6,44,2008,1.825,156.714285714285
2008-11-02,2008,44,11,7,44,2008,0.275,156.714285714285
2008-11-03,2008,45,11,1,45,2008,-4.6875,108.428571428571
2008-11-04,2008,45,11,2,45,2008,-4.35,108.428571428571
2008-11-05,2008,45,11,3,45,2008,-3.875,108.428571428571
2008-11-06,2008,45,11,4,45,2008,-6.4875,108.428571428571
2008-11-07,2008,45,11,5,45,2008,-8.225,108.428571428571
2008-11-08,2008,45,11,6,45,2008,-8.6375,108.428571428571
2008-11-09,2008,45,11,7,45,2008,-8.73749999999999,108.428571428571
2008-11-10,2008,46,11,1,46,2008,-6.51249999999999,130
2008-11-11,2008,46,11,2,46,2008,-0.575,130
2008-11-12,2008,46,11,3,46,2008,-5.6875,130
2008-11-13,2008,46,11,4,46,2008,-5.175,130
2008-11-14,2008,46,11,5,46,2008,-5.5,130
2008-11-15,2008,46,11,6,46,2008,-4.6,130
2008-11-16,2008,46,11,7,46,2008,-7.92857142857143,130
2008-11-17,2008,47,11,1,47,2008,-13.2625,162.285714285714
2008-11-18,2008,47,11,2,47,2008,-15.1375,162.285714285714
2008-11-19,2008,47,11,3,47,2008,-16.4125,162.285714285714
2008-11-20,2008,47,11,4,47,2008,-19.575,162.285714285714
2008-11-21,2008,47,11,5,47,2008,-17.6875,162.285714285714
2008-11-22,2008,47,11,6,47,2008,-12.625,162.285714285714
2008-11-23,2008,47,11,7,47,2008,-12.2874999999999,162.285714285714
2008-11-24,2008,48,11,1,48,2008,-18.1624999999999,172.142857142857
2008-11-25,2008,48,11,2,48,2008,-14.325,172.142857142857
2008-11-26,2008,48,11,3,48,2008,-11.8625,172.142857142857
2008-11-27,2008,48,11,4,48,2008,-13.3124999999999,172.142857142857
2008-11-28,2008,48,11,5,48,2008,-7.8125,172.142857142857
2008-11-29,2008,48,11,6,48,2008,-15.4875,172.142857142857
2008-11-30,2008,48,11,7,48,2008,-13.6428571428571,172.142857142857
2008-12-01,2008,49,12,1,49,2008,-8.775,175.571428571428
2008-12-02,2008,49,12,2,49,2008,-9.8,175.571428571428
2008-12-03,2008,49,12,3,49,2008,-15.8,175.571428571428
2008-12-04,2008,49,12,4,49,2008,-17.3875,175.571428571428
2008-12-05,2008,49,12,5,49,2008,-20.7333333333333,175.571428571428
2008-12-06,2008,49,12,6,49,2008,-24.725,175.571428571428
2008-12-07,2008,49,12,7,49,2008,-22.6857142857142,175.571428571428
2008-12-08,2008,50,12,1,50,2008,-19.45,195.142857142857
2008-12-09,2008,50,12,2,50,2008,-20.8875,195.142857142857
2008-12-10,2008,50,12,3,50,2008,-21.4,195.142857142857
2008-12-11,2008,50,12,4,50,2008,-20.475,195.142857142857
2008-12-12,2008,50,12,5,50,2008,-23.85,195.142857142857
2008-12-13,2008,50,12,6,50,2008,-24.325,195.142857142857
2008-12-14,2008,50,12,7,50,2008,-26.15,195.142857142857
2008-12-15,2008,51,12,1,51,2008,-23.7375,204.714285714285
2008-12-16,2008,51,12,2,51,2008,-19.5125,204.714285714285
2008-12-17,2008,51,12,3,51,2008,-18.0375,204.714285714285
2008-12-18,2008,51,12,4,51,2008,-24.0374999999999,204.714285714285
2008-12-19,2008,51,12,5,51,2008,-20.7875,204.714285714285
2008-12-20,2008,51,12,6,51,2008,-21.4125,204.714285714285
2008-12-21,2008,51,12,7,51,2008,-25.8875,204.714285714285
2008-12-22,2008,52,12,1,52,2008,-27.3285714285714,207.571428571428
2008-12-23,2008,52,12,2,52,2008,-26.5125,207.571428571428
2008-12-24,2008,52,12,3,52,2008,-26.025,207.571428571428
2008-12-25,2008,52,12,4,52,2008,-26.25,207.571428571428
2008-12-26,2008,52,12,5,52,2008,-25.5666666666666,207.571428571428
2008-12-27,2008,52,12,6,52,2008,-27.0875,207.571428571428
2008-12-28,2008,52,12,7,52,2008,-13.375,207.571428571428
2008-12-29,2008,1,12,1,53,2008,-14.4125,171.285714285714
2008-12-30,2008,1,12,2,53,2008,-13.3,171.285714285714
2008-12-31,2008,1,12,3,53,2008,-13.3999999999999,171.285714285714
2009-01-01,2009,1,1,4,53,2008,-12.875,171.285714285714
2009-01-02,2009,1,1,5,53,2008,-15.775,171.285714285714
2009-01-03,2009,1,1,6,53,2008,-15.35,171.285714285714
2009-01-04,2009,1,1,7,53,2008,-12.8,171.285714285714
2009-01-05,2009,2,1,1,1,2009,-15.5625,54.2857142857142
2009-01-06,2009,2,1,2,1,2009,-21.5125,54.2857142857142
2009-01-07,2009,2,1,3,1,2009,-25.0625,54.2857142857142
2009-01-08,2009,2,1,4,1,2009,-24.95,54.2857142857142
2009-01-09,2009,2,1,5,1,2009,-23.3625,54.2857142857142
2009-01-10,2009,2,1,6,1,2009,-20.1749999999999,54.2857142857142
2009-01-11,2009,2,1,7,1,2009,-14.4875,54.2857142857142
2009-01-12,2009,3,1,1,2,2009,-12.6875,118
2009-01-13,2009,3,1,2,2,2009,-16.825,118
2009-01-14,2009,3,1,3,2,2009,-18.1875,118
2009-01-15,2009,3,1,4,2,2009,-25.425,118
2009-01-16,2009,3,1,5,2,2009,-23.6,118
2009-01-17,2009,3,1,6,2,2009,-22.0375,118
2009-01-18,2009,3,1,7,2,2009,-22.7125,118
2009-01-19,2009,4,1,1,3,2009,-19.6875,121.571428571428
2009-01-20,2009,4,1,2,3,2009,-24.125,121.571428571428
2009-01-21,2009,4,1,3,3,2009,-23.975,121.571428571428
2009-01-22,2009,4,1,4,3,2009,-22.2249999999999,121.571428571428
2009-01-23,2009,4,1,5,3,2009,-20.9625,121.571428571428
2009-01-24,2009,4,1,6,3,2009,-22.45,121.571428571428
2009-01-25,2009,4,1,7,3,2009,-28.4125,121.571428571428
2009-01-26,2009,5,1,1,4,2009,-29.6375,148.857142857142
2009-01-27,2009,5,1,2,4,2009,-30.1124999999999,148.857142857142
2009-01-28,2009,5,1,3,4,2009,-21.5857142857142,148.857142857142
2009-01-29,2009,5,1,4,4,2009,-25.6,148.857142857142
2009-01-30,2009,5,1,5,4,2009,-29.2374999999999,148.857142857142
2009-01-31,2009,5,1,6,4,2009,-29.35,148.857142857142
2009-02-01,2009,5,2,7,4,2009,-26.65,148.857142857142
2009-02-02,2009,6,2,1,5,2009,-21.5624999999999,174.857142857142
2009-02-03,2009,6,2,2,5,2009,-23.9375,174.857142857142
2009-02-04,2009,6,2,3,5,2009,-16.7874999999999,174.857142857142
2009-02-05,2009,6,2,4,5,2009,-19.325,174.857142857142
2009-02-06,2009,6,2,5,5,2009,-21.65,174.857142857142
2009-02-07,2009,6,2,6,5,2009,-15.6125,174.857142857142
2009-02-08,2009,6,2,7,5,2009,-18.3375,174.857142857142
2009-02-09,2009,7,2,1,6,2009,-14.9875,197.428571428571
2009-02-10,2009,7,2,2,6,2009,-16.95,197.428571428571
2009-02-11,2009,7,2,3,6,2009,-17.375,197.428571428571
2009-02-12,2009,7,2,4,6,2009,-22.575,197.428571428571
2009-02-13,2009,7,2,5,6,2009,-17.3875,197.428571428571
2009-02-14,2009,7,2,6,6,2009,-16.65,197.428571428571
2009-02-15,2009,7,2,7,6,2009,-17.0625,197.428571428571
2009-02-16,2009,8,2,1,7,2009,-14.4875,205.714285714285
2009-02-17,2009,8,2,2,7,2009,-19.525,205.714285714285
2009-02-18,2009,8,2,3,7,2009,-19.275,205.714285714285
2009-02-19,2009,8,2,4,7,2009,-22.85,205.714285714285
2009-02-20,2009,8,2,5,7,2009,-24.5625,205.714285714285
2009-02-21,2009,8,2,6,7,2009,-25.7374999999999,205.714285714285
2009-02-22,2009,8,2,7,7,2009,-22.5874999999999,205.714285714285
2009-02-23,2009,9,2,1,8,2009,-20.6875,154.428571428571
2009-02-24,2009,9,2,2,8,2009,-20.275,154.428571428571
2009-02-25,2009,9,2,3,8,2009,-17.15,154.428571428571
2009-02-26,2009,9,2,4,8,2009,-17.55,154.428571428571
2009-02-27,2009,9,2,5,8,2009,-16.5857142857142,154.428571428571
2009-02-28,2009,9,2,6,8,2009,-16.125,154.428571428571
2009-03-01,2009,9,3,7,8,2009,-14.3625,154.428571428571
2009-03-02,2009,10,3,1,9,2009,-11.95,238.428571428571
2009-03-03,2009,10,3,2,9,2009,-7.85,238.428571428571
2009-03-04,2009,10,3,3,9,2009,-11.6375,238.428571428571
2009-03-05,2009,10,3,4,9,2009,-9.35,238.428571428571
2009-03-06,2009,10,3,5,9,2009,-5.875,238.428571428571
2009-03-07,2009,10,3,6,9,2009,-9.725,238.428571428571
2009-03-08,2009,10,3,7,9,2009,-13.5874999999999,238.428571428571
2009-03-09,2009,11,3,1,10,2009,-8.96249999999999,185.714285714285
2009-03-10,2009,11,3,2,10,2009,-9.71249999999999,185.714285714285
2009-03-11,2009,11,3,3,10,2009,-15.4125,185.714285714285
2009-03-12,2009,11,3,4,10,2009,-13.25,185.714285714285
2009-03-13,2009,11,3,5,10,2009,-8.04285714285714,185.714285714285
